,Dates,Carry NG1 Comdty - NG2 Comdty,SMA_crossover,CombinedSignal
3088,2017-08-29,0.0,-1,-0.5
3089,2017-08-30,1.0,-1,0.0
3090,2017-08-31,-0.9999999999999999,-1,-1.0
3091,2017-09-01,-0.9999999999999999,-1,-1.0
3092,2017-09-04,0.0,-1,-0.5
3093,2017-09-05,1.0,-1,0.0
3094,2017-09-06,0.0,-1,-0.5
3095,2017-09-07,0.0,-1,-0.5
3096,2017-09-08,1.0,-1,0.0
3097,2017-09-11,0.0,-1,-0.5
3098,2017-09-12,-0.9999999999999999,-1,-1.0
3099,2017-09-13,-0.9999999999999999,-1,-1.0
3100,2017-09-14,-0.9999999999999999,-1,-1.0
3101,2017-09-15,1.0,-1,0.0
3102,2017-09-18,-0.9999999999999999,-1,-1.0
3103,2017-09-19,0.0,-1,-0.5
3104,2017-09-20,1.0,-1,0.0
3105,2017-09-21,1.0,-1,0.0
3106,2017-09-22,0.0,-1,-0.5
3107,2017-09-25,1.0,-1,0.0
3108,2017-09-26,-0.9999999999999999,-1,-1.0
3109,2017-09-27,-0.9999999999999999,-1,-1.0
3110,2017-09-28,0.0,-1,-0.5
3111,2017-09-29,0.0,-1,-0.5
3112,2017-10-02,1.0,-1,0.0
3113,2017-10-03,1.0,-1,0.0
3114,2017-10-04,-0.9999999999999999,-1,-1.0
3115,2017-10-05,0.0,-1,-0.5
3116,2017-10-06,1.0,-1,0.0
3117,2017-10-09,1.0,-1,0.0
3118,2017-10-10,-0.9999999999999999,-1,-1.0
3119,2017-10-11,0.0,-1,-0.5
3120,2017-10-12,-0.9999999999999999,-1,-1.0
3121,2017-10-13,-0.9999999999999999,-1,-1.0
3122,2017-10-16,1.0,-1,0.0
3123,2017-10-17,0.0,-1,-0.5
3124,2017-10-18,-0.9999999999999999,-1,-1.0
3125,2017-10-19,-0.9999999999999999,-1,-1.0
3126,2017-10-20,-0.9999999999999999,-1,-1.0
3127,2017-10-23,1.0,-1,-0.0
3128,2017-10-24,1.0,-1,-0.0
3129,2017-10-25,1.0,-1,-0.0
3130,2017-10-26,1.0,-1,-0.0
3131,2017-10-27,0.0,-1,-0.5
3132,2017-10-30,0.0,-1,-0.5
3133,2017-10-31,1.0,-1,-0.0
3134,2017-11-01,1.0,-1,-0.0
3135,2017-11-02,-0.9999999999999999,-1,-1.0
3136,2017-11-03,-0.9999999999999999,-1,-1.0
3137,2017-11-06,-0.9999999999999999,-1,-1.0
3138,2017-11-07,-0.9999999999999999,-1,-1.0
3139,2017-11-08,-0.9999999999999999,-1,-1.0
3140,2017-11-09,-0.9999999999999999,-1,-1.0
3141,2017-11-10,-0.9999999999999999,-1,-1.0
3142,2017-11-13,1.0,-1,-0.0
3143,2017-11-14,1.0,-1,-0.0
3144,2017-11-15,1.0,-1,-0.0
3145,2017-11-16,1.0,-1,-0.0
3146,2017-11-17,-0.9999999999999999,-1,-1.0
3147,2017-11-20,1.0,-1,-0.0
3148,2017-11-21,1.0,-1,-0.0
3149,2017-11-22,1.0,-1,-0.0
3150,2017-11-23,0.0,-1,-0.5
3151,2017-11-24,1.0,-1,-0.0
3152,2017-11-27,0.0,-1,-0.5
3153,2017-11-28,-0.9999999999999999,-1,-1.0
3154,2017-11-29,-0.9999999999999999,-1,-1.0
3155,2017-11-30,1.0,-1,-0.0
3156,2017-12-01,0.0,-1,-0.5
3157,2017-12-04,1.0,-1,-0.0
3158,2017-12-05,1.0,-1,-0.0
3159,2017-12-06,0.0,-1,-0.5
3160,2017-12-07,1.0,-1,-0.0
3161,2017-12-08,0.0,-1,-0.5
3162,2017-12-11,-0.9999999999999999,-1,-1.0
3163,2017-12-12,1.0,-1,-0.0
3164,2017-12-13,0.0,-1,-0.5
3165,2017-12-14,-0.9999999999999999,-1,-1.0
3166,2017-12-15,1.0,-1,-0.0
3167,2017-12-18,-0.9999999999999999,-1,-1.0
3168,2017-12-19,0.0,-1,-0.5
3169,2017-12-20,1.0,-1,-0.0
3170,2017-12-21,1.0,-1,-0.0
3171,2017-12-22,-0.9999999999999999,-1,-1.0
3172,2017-12-25,-0.9999999999999999,-1,-1.0
3173,2017-12-26,-0.9999999999999999,-1,-1.0
3174,2017-12-27,-0.9999999999999999,-1,-1.0
3175,2017-12-28,-0.9999999999999999,-1,-1.0
3176,2017-12-29,-0.9999999999999999,-1,-1.0
3177,2018-01-01,-0.9999999999999999,-1,-1.0
3178,2018-01-02,-0.9999999999999999,-1,-1.0
3179,2018-01-03,1.0,-1,-0.0
3180,2018-01-04,1.0,-1,-0.0
3181,2018-01-05,1.0,-1,-0.0
3182,2018-01-08,0.0,-1,-0.5
3183,2018-01-09,-0.9999999999999999,-1,-1.0
3184,2018-01-10,0.0,-1,-0.5
3185,2018-01-11,1.0,-1,-0.0
3186,2018-01-12,1.0,-1,-0.0
3187,2018-01-15,1.0,-1,-0.0
3188,2018-01-16,-0.9999999999999999,-1,-1.0
3189,2018-01-17,0.0,-1,-0.5
3190,2018-01-18,1.0,-1,-0.0
3191,2018-01-19,1.0,-1,-0.0
3192,2018-01-22,1.0,-1,-0.0
3193,2018-01-23,1.0,-1,-0.0
3194,2018-01-24,0.0,-1,-0.5
3195,2018-01-25,-0.9999999999999999,-1,-1.0
3196,2018-01-26,-0.9999999999999999,-1,-1.0
3197,2018-01-29,1.0,-1,-0.0
3198,2018-01-30,0.0,-1,-0.5
3199,2018-01-31,-0.9999999999999999,-1,-1.0
3200,2018-02-01,-0.9999999999999999,-1,-1.0
3201,2018-02-02,-0.9999999999999999,-1,-1.0
3202,2018-02-05,0.0,-1,-0.5
3203,2018-02-06,1.0,-1,-0.0
3204,2018-02-07,0.0,-1,-0.5
3205,2018-02-08,0.0,-1,-0.5
3206,2018-02-09,1.0,-1,-0.0
3207,2018-02-12,0.0,-1,-0.5
3208,2018-02-13,-0.9999999999999999,-1,-1.0
3209,2018-02-14,-0.9999999999999999,-1,-1.0
3210,2018-02-15,0.0,-1,-0.5
3211,2018-02-16,1.0,-1,-0.0
3212,2018-02-19,1.0,-1,-0.0
3213,2018-02-20,-0.9999999999999999,-1,-1.0
3214,2018-02-21,-0.9999999999999999,-1,-1.0
3215,2018-02-22,-0.9999999999999999,-1,-1.0
3216,2018-02-23,1.0,-1,-0.0
3217,2018-02-26,-0.9999999999999999,-1,-1.0
3218,2018-02-27,0.0,-1,-0.5
3219,2018-02-28,1.0,-1,-0.0
3220,2018-03-01,-0.9999999999999999,-1,-1.0
3221,2018-03-02,0.0,-1,-0.5
3222,2018-03-05,-0.9999999999999999,-1,-1.0
3223,2018-03-06,-0.9999999999999999,-1,-1.0
3224,2018-03-07,-0.9999999999999999,-1,-1.0
3225,2018-03-08,1.0,-1,-0.0
3226,2018-03-09,1.0,-1,-0.0
3227,2018-03-12,0.0,-1,-0.5
3228,2018-03-13,-0.9999999999999999,-1,-1.0
3229,2018-03-14,1.0,-1,-0.0
3230,2018-03-15,1.0,-1,-0.0
3231,2018-03-16,1.0,-1,-0.0
3232,2018-03-19,1.0,-1,-0.0
3233,2018-03-20,0.0,-1,-0.5
3234,2018-03-21,1.0,-1,-0.0
3235,2018-03-22,0.0,-1,-0.5
3236,2018-03-23,1.0,-1,-0.0
3237,2018-03-26,-0.9999999999999999,-1,-1.0
3238,2018-03-27,-0.9999999999999999,-1,-1.0
3239,2018-03-28,0.0,-1,-0.5
3240,2018-03-29,-0.9999999999999999,-1,-1.0
3241,2018-03-30,-0.9999999999999999,-1,-1.0
3242,2018-04-02,1.0,-1,-0.0
3243,2018-04-03,0.0,-1,-0.5
3244,2018-04-04,-0.9999999999999999,-1,-1.0
3245,2018-04-05,0.0,-1,-0.5
3246,2018-04-06,0.0,-1,-0.5
3247,2018-04-09,1.0,-1,-0.0
3248,2018-04-10,1.0,-1,-0.0
3249,2018-04-11,0.0,-1,-0.5
3250,2018-04-12,-0.9999999999999999,-1,-1.0
3251,2018-04-13,-0.9999999999999999,-1,-1.0
3252,2018-04-16,-0.9999999999999999,-1,-1.0
3253,2018-04-17,0.0,-1,-0.5
3254,2018-04-18,1.0,-1,-0.0
3255,2018-04-19,1.0,-1,-0.0
3256,2018-04-20,0.0,-1,-0.5
3257,2018-04-23,-0.9999999999999999,-1,-1.0
3258,2018-04-24,-0.9999999999999999,-1,-1.0
3259,2018-04-25,0.0,-1,-0.5
3260,2018-04-26,-0.9999999999999999,-1,-1.0
3261,2018-04-27,1.0,-1,-0.0
3262,2018-04-30,1.0,-1,-0.0
3263,2018-05-01,-0.9999999999999999,-1,-1.0
3264,2018-05-02,1.0,-1,-0.0
3265,2018-05-03,1.0,-1,-0.0
3266,2018-05-04,1.0,-1,-0.0
3267,2018-05-07,-0.9999999999999999,-1,-1.0
3268,2018-05-08,0.0,-1,-0.5
3269,2018-05-09,1.0,-1,-0.0
3270,2018-05-10,-0.9999999999999999,-1,-1.0
3271,2018-05-11,-0.9999999999999999,-1,-1.0
3272,2018-05-14,-0.9999999999999999,-1,-1.0
3273,2018-05-15,0.0,-1,-0.5
3274,2018-05-16,1.0,-1,-0.0
3275,2018-05-17,-0.9999999999999999,-1,-1.0
3276,2018-05-18,0.0,-1,-0.5
3277,2018-05-21,1.0,-1,-0.0
3278,2018-05-22,-0.9999999999999999,-1,-1.0
3279,2018-05-23,-0.9999999999999999,-1,-1.0
3280,2018-05-24,0.0,-1,-0.5
3281,2018-05-25,1.0,-1,0.0
3282,2018-05-28,1.0,-1,0.0
3283,2018-05-29,1.0,-1,0.0
3284,2018-05-30,1.0,-1,0.0
3285,2018-05-31,-0.9999999999999999,-1,-1.0
3286,2018-06-01,-0.9999999999999999,-1,-1.0
3287,2018-06-04,1.0,-1,0.0
3288,2018-06-05,1.0,-1,0.0
3289,2018-06-06,1.0,1,1.0
3290,2018-06-07,-0.9999999999999999,1,-0.0
3291,2018-06-08,1.0,1,1.0
3292,2018-06-11,0.0,1,0.5
3293,2018-06-12,0.0,1,0.5
3294,2018-06-13,0.0,1,0.5
3295,2018-06-14,-0.9999999999999999,1,-0.0
3296,2018-06-15,-0.9999999999999999,1,-0.0
3297,2018-06-18,0.0,1,0.5
3298,2018-06-19,1.0,1,1.0
3299,2018-06-20,-0.9999999999999999,1,-0.0
3300,2018-06-21,-0.9999999999999999,1,-0.0
3301,2018-06-22,1.0,1,1.0
3302,2018-06-25,1.0,1,1.0
3303,2018-06-26,0.0,1,0.5
3304,2018-06-27,-0.9999999999999999,1,-0.0
3305,2018-06-28,0.0,1,0.5
3306,2018-06-29,1.0,1,1.0
3307,2018-07-02,1.0,1,1.0
3308,2018-07-03,1.0,1,1.0
3309,2018-07-04,0.0,1,0.5
3310,2018-07-05,1.0,1,1.0
3311,2018-07-06,0.0,1,0.5
3312,2018-07-09,1.0,1,1.0
3313,2018-07-10,1.0,1,1.0
3314,2018-07-11,-0.9999999999999999,1,-0.0
3315,2018-07-12,0.0,1,0.5
3316,2018-07-13,1.0,1,1.0
3317,2018-07-16,0.0,1,0.5
3318,2018-07-17,1.0,1,1.0
3319,2018-07-18,1.0,1,1.0
3320,2018-07-19,-0.9999999999999999,1,-0.0
3321,2018-07-20,-0.9999999999999999,1,-0.0
3322,2018-07-23,1.0,1,1.0
3323,2018-07-24,-0.9999999999999999,1,-0.0
3324,2018-07-25,-0.9999999999999999,1,-0.0
3325,2018-07-26,-0.9999999999999999,1,-0.0
3326,2018-07-27,0.0,1,0.5
3327,2018-07-30,-0.9999999999999999,1,-0.0
3328,2018-07-31,0.0,1,0.5
3329,2018-08-01,1.0,1,1.0
3330,2018-08-02,-0.9999999999999999,1,-0.0
3331,2018-08-03,-0.9999999999999999,1,-0.0
3332,2018-08-06,0.0,1,0.5
3333,2018-08-07,-0.9999999999999999,1,-0.0
3334,2018-08-08,-0.9999999999999999,1,-0.0
3335,2018-08-09,0.0,1,0.5
3336,2018-08-10,1.0,1,1.0
3337,2018-08-13,1.0,1,1.0
3338,2018-08-14,-0.9999999999999999,1,-0.0
3339,2018-08-15,1.0,1,1.0
3340,2018-08-16,1.0,1,1.0
3341,2018-08-17,0.0,1,0.5
3342,2018-08-20,1.0,1,1.0
3343,2018-08-21,0.0,1,0.5
3344,2018-08-22,1.0,1,1.0
3345,2018-08-23,0.0,1,0.5
3346,2018-08-24,1.0,1,1.0
3347,2018-08-27,1.0,1,1.0
3348,2018-08-28,1.0,1,1.0
3349,2018-08-29,1.0,1,1.0
3350,2018-08-30,0.0,1,0.5
3351,2018-08-31,-0.9999999999999999,1,-0.0
3352,2018-09-03,-0.9999999999999999,1,-0.0
3353,2018-09-04,1.0,1,1.0
3354,2018-09-05,1.0,1,1.0
3355,2018-09-06,1.0,1,1.0
3356,2018-09-07,0.0,1,0.5
3357,2018-09-10,-0.9999999999999999,1,-0.0
3358,2018-09-11,-0.9999999999999999,1,-0.0
3359,2018-09-12,0.0,1,0.5
3360,2018-09-13,1.0,1,1.0
3361,2018-09-14,1.0,1,1.0
3362,2018-09-17,0.0,1,0.5
3363,2018-09-18,-0.9999999999999999,1,-0.0
3364,2018-09-19,-0.9999999999999999,1,-0.0
3365,2018-09-20,-0.9999999999999999,1,-0.0
3366,2018-09-21,-0.9999999999999999,1,-0.0
3367,2018-09-24,-0.9999999999999999,1,-0.0
3368,2018-09-25,0.0,1,0.5
3369,2018-09-26,1.0,1,1.0
3370,2018-09-27,0.0,1,0.5
3371,2018-09-28,0.0,1,0.5
3372,2018-10-01,-0.9999999999999999,1,-0.0
3373,2018-10-02,-0.9999999999999999,1,-0.0
3374,2018-10-03,-0.9999999999999999,1,-0.0
3375,2018-10-04,1.0,1,1.0
3376,2018-10-05,1.0,1,1.0
3377,2018-10-08,0.0,1,0.5
3378,2018-10-09,-0.9999999999999999,1,-0.0
3379,2018-10-10,-0.9999999999999999,1,-0.0
3380,2018-10-11,0.0,1,0.5
3381,2018-10-12,1.0,1,1.0
3382,2018-10-15,-0.9999999999999999,1,-0.0
3383,2018-10-16,0.0,1,0.5
3384,2018-10-17,0.0,1,0.5
3385,2018-10-18,1.0,1,1.0
3386,2018-10-19,0.0,1,0.5
3387,2018-10-22,0.0,1,0.5
3388,2018-10-23,0.0,1,0.5
3389,2018-10-24,1.0,1,1.0
3390,2018-10-25,0.0,1,0.5
3391,2018-10-26,1.0,1,1.0
3392,2018-10-29,1.0,1,1.0
3393,2018-10-30,1.0,1,1.0
3394,2018-10-31,-0.9999999999999999,1,-0.0
3395,2018-11-01,0.0,1,0.5
3396,2018-11-02,0.0,1,0.5
3397,2018-11-05,-0.9999999999999999,1,-0.0
3398,2018-11-06,-0.9999999999999999,1,-0.0
3399,2018-11-07,0.0,1,0.5
3400,2018-11-08,1.0,1,1.0
3401,2018-11-09,-0.9999999999999999,1,-0.0
3402,2018-11-12,-0.9999999999999999,1,-0.0
3403,2018-11-13,-0.9999999999999999,1,-0.0
3404,2018-11-14,-0.9999999999999999,1,-0.0
3405,2018-11-15,1.0,1,1.0
3406,2018-11-16,0.0,1,0.5
3407,2018-11-19,-0.9999999999999999,1,-0.0
3408,2018-11-20,0.0,1,0.5
3409,2018-11-21,1.0,1,1.0
3410,2018-11-22,1.0,1,1.0
3411,2018-11-23,1.0,1,1.0
3412,2018-11-26,1.0,1,1.0
3413,2018-11-27,1.0,1,1.0
3414,2018-11-28,-0.9999999999999999,1,0.0
3415,2018-11-29,0.0,1,0.5
3416,2018-11-30,1.0,1,1.0
3417,2018-12-03,1.0,1,1.0
3418,2018-12-04,0.0,1,0.5
3419,2018-12-05,-0.9999999999999999,1,0.0
3420,2018-12-06,1.0,1,1.0
3421,2018-12-07,-0.9999999999999999,1,0.0
3422,2018-12-10,1.0,1,1.0
3423,2018-12-11,1.0,1,1.0
3424,2018-12-12,1.0,1,1.0
3425,2018-12-13,1.0,1,1.0
3426,2018-12-14,1.0,1,1.0
3427,2018-12-17,1.0,1,1.0
3428,2018-12-18,-0.9999999999999999,1,0.0
3429,2018-12-19,0.0,1,0.5
3430,2018-12-20,1.0,1,1.0
3431,2018-12-21,-0.9999999999999999,1,0.0
3432,2018-12-24,1.0,1,1.0
3433,2018-12-25,0.0,1,0.5
3434,2018-12-26,0.0,1,0.5
3435,2018-12-27,-0.9999999999999999,1,-0.0
3436,2018-12-28,1.0,1,1.0
3437,2018-12-31,1.0,1,1.0
3438,2019-01-01,0.0,1,0.5
3439,2019-01-02,0.0,1,0.5
3440,2019-01-03,0.0,1,0.5
3441,2019-01-04,-0.9999999999999999,1,-0.0
3442,2019-01-07,-0.9999999999999999,1,-0.0
3443,2019-01-08,0.0,1,0.5
3444,2019-01-09,0.0,1,0.5
3445,2019-01-10,0.0,1,0.5
3446,2019-01-11,-0.9999999999999999,1,-0.0
3447,2019-01-14,-0.9999999999999999,1,-0.0
3448,2019-01-15,-0.9999999999999999,1,-0.0
3449,2019-01-16,0.0,1,0.5
3450,2019-01-17,0.0,1,0.5
3451,2019-01-18,-0.9999999999999999,1,-0.0
3452,2019-01-21,-0.9999999999999999,1,-0.0
3453,2019-01-22,-0.9999999999999999,1,-0.0
3454,2019-01-23,0.0,1,0.5
3455,2019-01-24,0.0,1,0.5
3456,2019-01-25,-0.9999999999999999,1,0.0
3457,2019-01-28,1.0,1,1.0
3458,2019-01-29,0.0,1,0.5
3459,2019-01-30,1.0,1,1.0
3460,2019-01-31,1.0,1,1.0
3461,2019-02-01,1.0,1,1.0
3462,2019-02-04,1.0,1,1.0
3463,2019-02-05,0.0,1,0.5
3464,2019-02-06,-0.9999999999999999,1,0.0
3465,2019-02-07,1.0,1,1.0
3466,2019-02-08,0.0,1,0.5
3467,2019-02-11,-0.9999999999999999,1,0.0
3468,2019-02-12,-0.9999999999999999,1,0.0
3469,2019-02-13,0.0,1,0.5
3470,2019-02-14,1.0,1,1.0
3471,2019-02-15,-0.9999999999999999,1,0.0
3472,2019-02-18,-0.9999999999999999,1,0.0
3473,2019-02-19,-0.9999999999999999,1,0.0
3474,2019-02-20,0.0,1,0.5
3475,2019-02-21,-0.9999999999999999,1,0.0
3476,2019-02-22,-0.9999999999999999,-1,-1.0
3477,2019-02-25,0.0,-1,-0.5
3478,2019-02-26,1.0,-1,0.0
3479,2019-02-27,0.0,-1,-0.5
3480,2019-02-28,-0.9999999999999999,-1,-1.0
3481,2019-03-01,-0.9999999999999999,-1,-1.0
3482,2019-03-04,0.0,-1,-0.5
3483,2019-03-05,-0.9999999999999999,-1,-1.0
3484,2019-03-06,0.0,-1,-0.5
3485,2019-03-07,0.0,-1,-0.5
3486,2019-03-08,0.0,-1,-0.5
3487,2019-03-11,1.0,-1,0.0
3488,2019-03-12,0.0,-1,-0.5
3489,2019-03-13,-0.9999999999999999,-1,-1.0
3490,2019-03-14,-0.9999999999999999,-1,-1.0
3491,2019-03-15,1.0,-1,0.0
3492,2019-03-18,-0.9999999999999999,-1,-1.0
3493,2019-03-19,-0.9999999999999999,-1,-1.0
3494,2019-03-20,1.0,-1,0.0
3495,2019-03-21,0.0,-1,-0.5
3496,2019-03-22,1.0,-1,0.0
3497,2019-03-25,0.0,-1,-0.5
3498,2019-03-26,1.0,-1,0.0
3499,2019-03-27,1.0,-1,0.0
3500,2019-03-28,1.0,-1,0.0
3501,2019-03-29,1.0,-1,0.0
3502,2019-04-01,0.0,-1,-0.5
3503,2019-04-02,0.0,-1,-0.5
3504,2019-04-03,0.0,-1,-0.5
3505,2019-04-04,1.0,-1,0.0
3506,2019-04-05,-0.9999999999999999,-1,-1.0
3507,2019-04-08,-0.9999999999999999,-1,-1.0
3508,2019-04-09,0.0,-1,-0.5
3509,2019-04-10,-0.9999999999999999,-1,-1.0
3510,2019-04-11,1.0,-1,0.0
3511,2019-04-12,0.0,-1,-0.5
3512,2019-04-15,1.0,-1,0.0
3513,2019-04-16,0.0,-1,-0.5
3514,2019-04-17,1.0,-1,0.0
3515,2019-04-18,0.0,-1,-0.5
3516,2019-04-19,-0.9999999999999999,-1,-1.0
3517,2019-04-22,-0.9999999999999999,-1,-1.0
3518,2019-04-23,1.0,-1,0.0
3519,2019-04-24,0.0,-1,-0.5
3520,2019-04-25,-0.9999999999999999,-1,-1.0
3521,2019-04-26,-0.9999999999999999,-1,-1.0
3522,2019-04-29,-0.9999999999999999,-1,-1.0
3523,2019-04-30,1.0,-1,0.0
3524,2019-05-01,-0.9999999999999999,-1,-1.0
3525,2019-05-02,0.0,-1,-0.5
3526,2019-05-03,1.0,-1,0.0
3527,2019-05-06,1.0,-1,0.0
3528,2019-05-07,-0.9999999999999999,-1,-1.0
3529,2019-05-08,-0.9999999999999999,-1,-1.0
3530,2019-05-09,0.0,-1,-0.5
3531,2019-05-10,-0.9999999999999999,-1,-1.0
3532,2019-05-13,0.0,-1,-0.5
3533,2019-05-14,-0.9999999999999999,-1,-1.0
3534,2019-05-15,1.0,-1,0.0
3535,2019-05-16,0.0,-1,-0.5
3536,2019-05-17,0.0,-1,-0.5
3537,2019-05-20,-0.9999999999999999,-1,-1.0
3538,2019-05-21,1.0,-1,0.0
3539,2019-05-22,1.0,-1,0.0
3540,2019-05-23,0.0,-1,-0.5
3541,2019-05-24,-0.9999999999999999,-1,-1.0
3542,2019-05-27,-0.9999999999999999,-1,-1.0
3543,2019-05-28,1.0,-1,0.0
3544,2019-05-29,0.0,-1,-0.5
3545,2019-05-30,1.0,-1,0.0
3546,2019-05-31,1.0,-1,0.0
3547,2019-06-03,1.0,-1,0.0
3548,2019-06-04,0.0,-1,-0.5
3549,2019-06-05,0.0,-1,-0.5
3550,2019-06-06,1.0,-1,0.0
3551,2019-06-07,0.0,-1,-0.5
3552,2019-06-10,-0.9999999999999999,-1,-1.0
3553,2019-06-11,-0.9999999999999999,-1,-1.0
3554,2019-06-12,-0.9999999999999999,-1,-1.0
3555,2019-06-13,1.0,-1,0.0
3556,2019-06-14,-0.9999999999999999,-1,-1.0
3557,2019-06-17,0.0,-1,-0.5
3558,2019-06-18,1.0,-1,0.0
3559,2019-06-19,1.0,-1,0.0
3560,2019-06-20,1.0,-1,0.0
3561,2019-06-21,0.0,-1,-0.5
3562,2019-06-24,-0.9999999999999999,-1,-1.0
3563,2019-06-25,-0.9999999999999999,-1,-1.0
3564,2019-06-26,-0.9999999999999999,-1,-1.0
3565,2019-06-27,-0.9999999999999999,-1,-1.0
3566,2019-06-28,0.0,-1,-0.5
3567,2019-07-01,1.0,-1,0.0
3568,2019-07-02,1.0,-1,0.0
3569,2019-07-03,-0.9999999999999999,-1,-1.0
3570,2019-07-04,-0.9999999999999999,-1,-1.0
3571,2019-07-05,-0.9999999999999999,-1,-1.0
3572,2019-07-08,-0.9999999999999999,-1,-1.0
3573,2019-07-09,-0.9999999999999999,-1,-1.0
3574,2019-07-10,-0.9999999999999999,-1,-1.0
3575,2019-07-11,1.0,-1,0.0
3576,2019-07-12,0.0,-1,-0.5
3577,2019-07-15,1.0,-1,0.0
3578,2019-07-16,1.0,-1,0.0
3579,2019-07-17,1.0,-1,0.0
3580,2019-07-18,1.0,-1,0.0
3581,2019-07-19,1.0,-1,0.0
3582,2019-07-22,-0.9999999999999999,-1,-1.0
3583,2019-07-23,0.0,-1,-0.5
3584,2019-07-24,1.0,-1,0.0
3585,2019-07-25,0.0,-1,-0.5
3586,2019-07-26,1.0,-1,-0.0
3587,2019-07-29,1.0,-1,-0.0
3588,2019-07-30,0.0,-1,-0.5
3589,2019-07-31,-0.9999999999999999,-1,-1.0
3590,2019-08-01,0.0,-1,-0.5
3591,2019-08-02,1.0,-1,-0.0
3592,2019-08-05,1.0,-1,-0.0
3593,2019-08-06,-0.9999999999999999,-1,-1.0
3594,2019-08-07,-0.9999999999999999,-1,-1.0
3595,2019-08-08,-0.9999999999999999,-1,-1.0
3596,2019-08-09,0.0,-1,-0.5
3597,2019-08-12,1.0,-1,-0.0
3598,2019-08-13,-0.9999999999999999,-1,-1.0
3599,2019-08-14,-0.9999999999999999,-1,-1.0
3600,2019-08-15,-0.9999999999999999,-1,-1.0
3601,2019-08-16,0.0,-1,-0.5
3602,2019-08-19,0.0,-1,-0.5
3603,2019-08-20,-0.9999999999999999,-1,-1.0
3604,2019-08-21,1.0,-1,-0.0
3605,2019-08-22,1.0,-1,-0.0
3606,2019-08-23,1.0,-1,-0.0
3607,2019-08-26,-0.9999999999999999,-1,-1.0
3608,2019-08-27,0.0,-1,-0.5
3609,2019-08-28,1.0,-1,-0.0
3610,2019-08-29,-0.9999999999999999,-1,-1.0
3611,2019-08-30,0.0,-1,-0.5
3612,2019-09-02,1.0,-1,-0.0
3613,2019-09-03,-0.9999999999999999,-1,-1.0
3614,2019-09-04,-0.9999999999999999,-1,-1.0
3615,2019-09-05,-0.9999999999999999,-1,-1.0
3616,2019-09-06,-0.9999999999999999,-1,-1.0
3617,2019-09-09,-0.9999999999999999,-1,-1.0
3618,2019-09-10,1.0,-1,-0.0
3619,2019-09-11,1.0,-1,-0.0
3620,2019-09-12,1.0,-1,-0.0
3621,2019-09-13,-0.9999999999999999,-1,-1.0
3622,2019-09-16,-0.9999999999999999,-1,-1.0
3623,2019-09-17,1.0,-1,-0.0
3624,2019-09-18,1.0,-1,-0.0
3625,2019-09-19,1.0,-1,-0.0
3626,2019-09-20,1.0,-1,-0.0
3627,2019-09-23,0.0,-1,-0.5
3628,2019-09-24,1.0,-1,-0.0
3629,2019-09-25,1.0,-1,-0.0
3630,2019-09-26,1.0,-1,-0.0
3631,2019-09-27,1.0,-1,-0.0
3632,2019-09-30,1.0,-1,-0.0
3633,2019-10-01,-0.9999999999999999,-1,-1.0
3634,2019-10-02,-0.9999999999999999,-1,-1.0
3635,2019-10-03,1.0,-1,-0.0
3636,2019-10-04,0.0,-1,-0.5
3637,2019-10-07,-0.9999999999999999,-1,-1.0
3638,2019-10-08,-0.9999999999999999,-1,-1.0
3639,2019-10-09,1.0,-1,-0.0
3640,2019-10-10,1.0,-1,-0.0
3641,2019-10-11,-0.9999999999999999,-1,-1.0
3642,2019-10-14,0.0,-1,-0.5
3643,2019-10-15,1.0,-1,-0.0
3644,2019-10-16,1.0,-1,-0.0
3645,2019-10-17,-0.9999999999999999,-1,-1.0
3646,2019-10-18,-0.9999999999999999,-1,-1.0
3647,2019-10-21,1.0,-1,-0.0
3648,2019-10-22,1.0,-1,-0.0
3649,2019-10-23,1.0,-1,-0.0
3650,2019-10-24,0.0,-1,-0.5
3651,2019-10-25,-0.9999999999999999,-1,-1.0
3652,2019-10-28,1.0,-1,-0.0
3653,2019-10-29,1.0,-1,-0.0
3654,2019-10-30,0.0,-1,-0.5
3655,2019-10-31,0.0,-1,-0.5
3656,2019-11-01,-0.9999999999999999,-1,-1.0
3657,2019-11-04,-0.9999999999999999,-1,-1.0
3658,2019-11-05,-0.9999999999999999,-1,-1.0
3659,2019-11-06,0.0,1,0.5
3660,2019-11-07,1.0,1,1.0
3661,2019-11-08,-0.9999999999999999,1,0.0
3662,2019-11-11,1.0,1,1.0
3663,2019-11-12,0.0,1,0.5
3664,2019-11-13,0.0,1,0.5
3665,2019-11-14,1.0,1,1.0
3666,2019-11-15,0.0,1,0.5
3667,2019-11-18,1.0,1,1.0
3668,2019-11-19,1.0,1,1.0
3669,2019-11-20,0.0,1,0.5
3670,2019-11-21,-0.9999999999999999,1,0.0
3671,2019-11-22,-0.9999999999999999,1,0.0
3672,2019-11-25,1.0,1,1.0
3673,2019-11-26,1.0,1,1.0
3674,2019-11-27,1.0,1,1.0
3675,2019-11-28,-0.9999999999999999,1,-0.0
3676,2019-11-29,1.0,1,1.0
3677,2019-12-02,0.0,1,0.5
3678,2019-12-03,-0.9999999999999999,1,-0.0
3679,2019-12-04,-0.9999999999999999,1,-0.0
3680,2019-12-05,-0.9999999999999999,1,-0.0
3681,2019-12-06,0.0,1,0.5
3682,2019-12-09,1.0,1,1.0
